frame,sign,kx,ky,sbxframe
31410,1,-3,-10,8227
31425,-1,10,9,8231
31440,1,-8,0,8235
31455,-1,-7,-8,8239
31470,1,10,9,8243
31485,1,0,-1,8247
31500,1,6,5,8250
31515,-1,9,1,8254
31530,-1,9,10,8258
31545,1,8,-9,8262
31560,-1,9,-8,8266
31575,1,-8,8,8270
31590,-1,-4,-11,8274
31605,-1,-8,-6,8278
31620,1,9,-11,8281
31635,1,7,-3,8285
31650,1,-7,-1,8289
31665,-1,12,8,8293
31680,1,-9,-1,8297
31695,-1,-6,-12,8301
31710,-1,-3,-12,8305
31725,1,1,2,8309
31740,-1,-7,5,8312
31755,1,0,-5,8316
31770,-1,-5,-10,8320
31785,1,-2,6,8324
31800,1,8,-2,8328
31815,-1,4,8,8332
31830,1,3,-9,8336
31845,-1,9,-12,8339
31860,1,9,-8,8343
31875,-1,8,-11,8347
31890,1,2,-2,8351
31905,-1,-10,-4,8355
31920,-1,8,-3,8359
31935,1,8,11,8363
31950,1,4,-7,8367
31965,-1,-11,-6,8370
31980,-1,12,8,8374
31995,1,5,-1,8378
32010,-1,11,-12,8382
32025,-1,-12,11,8386
32040,-1,3,-2,8390
32055,1,-5,-3,8394
32070,-1,-1,-9,8397
32085,-1,7,-8,8401
32100,-1,10,-8,8405
32115,-1,-7,-11,8409
32130,-1,9,1,8413
32145,1,0,-9,8417
32160,1,-4,-2,8421
32175,1,4,6,8425
32190,1,7,-3,8428
32205,-1,-10,-3,8432
32220,1,-7,8,8436
32235,1,-8,7,8440
32250,-1,8,-1,8444
32265,1,10,-3,8448
32280,-1,-11,2,8452
32295,1,3,-12,8455
32310,1,2,11,8459
32325,-1,-7,7,8463
32340,-1,3,10,8467
32355,1,-3,4,8471
32370,-1,9,4,8475
32385,-1,-10,7,8479
32400,1,6,-1,8483
32415,-1,0,-7,8486
32430,-1,-6,-11,8490
32445,1,-4,-7,8494
32460,-1,-11,-10,8498
32475,-1,-8,11,8502
32490,1,-1,0,8506
32505,1,-7,8,8510
32520,-1,4,10,8513
32535,-1,7,-4,8517
32550,-1,-11,6,8521
32565,-1,4,-12,8525
32580,-1,7,-4,8529
32595,-1,5,-8,8533
32610,-1,-6,5,8537
32625,-1,-4,-2,8541
32640,1,-1,-1,8544
32655,-1,-11,1,8548
32670,1,3,5,8552
32685,-1,3,-4,8556
32700,1,6,9,8560
32715,-1,-8,2,8564
32730,1,12,4,8568
32745,-1,0,3,8572
32760,-1,-3,-1,8575
32775,-1,-10,-5,8579
32790,1,10,-7,8583
32805,-1,-5,1,8587
32820,-1,0,-9,8591
32835,-1,12,7,8595
32850,1,-12,5,8599
32865,-1,-12,-4,8602
32880,-1,-6,-8,8606
32895,1,-3,-7,8610
32910,-1,11,-1,8614
32925,1,-12,4,8618
32940,-1,5,-8,8622
32955,-1,-3,10,8626
32970,1,-9,10,8630
32985,1,-12,8,8633
33000,-1,-3,-1,8637
33015,-1,-6,-2,8641
33030,1,7,-10,8645
33045,-1,-3,5,8649
33060,1,-5,-7,8653
33075,1,12,-3,8657
33090,-1,7,-4,8660
33105,-1,4,0,8664
33120,1,-8,9,8668
33135,-1,-3,3,8672
33150,1,-1,4,8676
33165,1,-9,12,8680
33180,1,-11,-5,8684
33195,1,-8,9,8688
33210,-1,2,1,8691
33225,1,3,3,8695
33240,-1,-4,4,8699
33255,-1,5,-11,8703
33270,1,-6,-6,8707
33285,1,-9,9,8711
33300,-1,-3,6,8715
33315,-1,-3,-10,8718
33330,1,0,-3,8722
33345,-1,-5,-5,8726
33360,-1,12,-10,8730
33375,1,3,-4,8734
33390,-1,-1,7,8738
33405,1,8,-7,8742
33420,-1,8,10,8746
33435,-1,5,10,8749
33450,1,2,4,8753
33465,-1,11,10,8757
33480,1,-6,-1,8761
33495,1,-1,-11,8765
33510,-1,7,-10,8769
33525,1,-3,12,8773
33540,-1,1,-5,8776
33555,-1,-6,12,8780
33570,-1,-1,6,8784
33585,-1,11,-5,8788
33600,1,8,-7,8792
33615,-1,-12,-11,8796
33630,1,-12,12,8800
33645,1,-2,-9,8804
33660,-1,-11,0,8807
33675,-1,-12,-10,8811
33690,-1,1,5,8815
33705,-1,10,-11,8819
33720,1,-9,-1,8823
33735,1,-5,4,8827
33750,-1,-9,11,8831
33765,-1,3,-8,8834
33780,1,11,-8,8838
33795,1,8,0,8842
33810,-1,12,-12,8846
33825,1,-2,-4,8850
33840,1,-12,-5,8854
33855,-1,12,-1,8858
33870,-1,-3,-2,8862
33885,1,-9,4,8865
33900,-1,-12,6,8869
33915,1,-8,-3,8873
33930,1,8,12,8877
33945,-1,-11,3,8881
33960,1,-8,9,8885
33975,-1,7,6,8889
33990,-1,-7,-3,8893
34005,-1,3,3,8896
34020,1,-12,-1,8900
34035,1,0,1,8904
34050,-1,-8,-8,8908
34065,-1,7,-8,8912
34080,-1,10,3,8916
34095,-1,7,9,8920
34110,1,-12,12,8923
34125,1,-6,11,8927
34140,1,-5,3,8931
34155,1,3,-9,8935
34170,-1,-2,0,8939
34185,1,-4,12,8943
34200,-1,5,-12,8947
34215,-1,10,8,8951
34230,1,2,-6,8954
34245,1,-10,-1,8958
34260,1,10,-3,8962
34275,1,2,-1,8966
34290,1,0,8,8970
34305,-1,-7,-9,8974
34320,-1,1,-7,8978
34335,1,2,-12,8981
34350,1,7,10,8985
34365,1,0,5,8989
34380,1,-8,2,8993
34395,-1,-2,4,8997
34410,-1,3,-8,9001
34425,-1,11,-3,9005
34440,-1,6,-1,9009
34455,-1,2,8,9012
34470,1,3,-8,9016
34485,-1,-11,-7,9020
34500,1,-8,-10,9024
34515,1,-5,-1,9028
34530,1,-6,-11,9032
34545,1,7,-1,9036
34560,1,-8,1,9039
34575,-1,-4,10,9043
34590,-1,-1,3,9047
34605,1,-11,1,9051
34620,-1,2,9,9055
34635,-1,-1,3,9059
34650,1,-6,4,9063
34665,1,-5,-8,9067
34680,1,-1,0,9070
34695,-1,-2,-10,9074
34710,1,7,-5,9078
34725,1,0,11,9082
34740,1,5,-11,9086
34755,-1,-10,5,9090
34770,-1,9,12,9094
34785,-1,4,0,9097
34800,1,1,9,9101
34815,-1,-10,-6,9105
34830,-1,4,-6,9109
34845,1,-9,12,9113
34860,1,8,8,9117
34875,-1,-5,-2,9121
34890,-1,4,5,9125
34905,-1,-8,10,9128
34920,-1,-12,8,9132
34935,1,-8,-2,9136
34950,1,-12,-2,9140
34965,-1,-8,-3,9144
34980,-1,-1,5,9148
34995,-1,12,0,9152
35010,-1,11,-9,9156
35025,1,-9,-5,9159
35040,1,0,1,9163
35055,-1,-3,-6,9167
35070,1,-9,-6,9171
35085,1,-6,-10,9175
35100,-1,7,-2,9179
35115,1,12,7,9183
35130,-1,10,9,9186
35145,-1,-5,-5,9190
35160,-1,1,0,9194
35175,1,10,3,9198
35190,-1,-9,3,9202
35205,1,-10,2,9206
35220,1,6,4,9210
35235,-1,0,8,9214
35250,-1,-1,4,9217
35265,1,2,4,9221
35280,-1,-7,-5,9225
35295,-1,-1,-9,9229
35310,1,6,-1,9233
35325,1,2,-3,9237
35340,1,10,7,9241
35355,-1,10,8,9244
35370,-1,-6,10,9248
35385,-1,2,9,9252
35400,1,-5,-12,9256
35415,1,9,7,9260
35430,-1,-4,-11,9264
35445,1,-9,-2,9268
35460,-1,7,-1,9272
35475,-1,12,4,9275
35490,1,-9,9,9279
35505,1,12,-8,9283
35520,1,12,-1,9287
35535,-1,-5,2,9291
35550,1,2,2,9295
35565,1,6,-4,9299
35580,1,3,-8,9302
35595,1,-3,-2,9306
35610,-1,-11,-6,9310
35625,1,-8,1,9314
35640,-1,-3,-12,9318
35655,1,11,0,9322
35670,1,-4,10,9326
35685,-1,-12,-9,9330
35700,-1,1,3,9333
35715,1,10,-4,9337
35730,-1,-3,4,9341
35745,-1,-2,1,9345
35760,1,-2,6,9349
35775,-1,12,-8,9353
35790,-1,-11,-5,9357
35805,-1,-7,-10,9360
35820,-1,-7,-4,9364
35835,1,11,-6,9368
35850,1,-10,2,9372
35865,1,-6,-9,9376
35880,1,-8,9,9380
35895,-1,-3,6,9384
35910,1,-1,-7,9388
35925,-1,-8,4,9391
35940,-1,12,0,9395
35955,-1,-10,-4,9399
35970,1,-10,4,9403
35985,-1,9,0,9407
